timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742162812588,298,20 Get Stock Transactions Request,200,OK,User Thread Group 1-228,text,true,,887,416,484,484,http://localhost:8080/transaction/getStockTransactions,298,0,0
1742162812588,298,18 Get Wallet Balance Request,200,OK,User Thread Group 1-301,text,true,,309,417,484,484,http://localhost:8080/transaction/getWalletBalance,298,0,0
1742162812592,294,17 Add Money Request,200,OK,User Thread Group 1-387,text,true,,294,453,484,484,http://localhost:8080/transaction/addMoneyToWallet,294,0,0
1742162812598,288,17 Add Money Request,200,OK,User Thread Group 1-373,text,true,,294,442,484,484,http://localhost:8080/transaction/addMoneyToWallet,288,0,0
1742162812606,281,16 Get Stock Prices Request,200,OK,User Thread Group 1-441,text,true,,479,415,484,484,http://localhost:8080/transaction/getStockPrices,281,0,0
1742162812606,281,16 Get Stock Prices Request,200,OK,User Thread Group 1-448,text,true,,479,411,484,484,http://localhost:8080/transaction/getStockPrices,281,0,0
1742162812675,212,14 Register Request,201,Created,User Thread Group 1-550,text,true,,287,283,484,484,http://localhost:8080/authentication/register,212,0,1
1742162812584,303,18 Get Wallet Balance Request,200,OK,User Thread Group 1-308,text,true,,309,413,484,484,http://localhost:8080/transaction/getWalletBalance,303,0,0
1742162812615,272,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-216,text,true,,471,411,484,484,http://localhost:8080/transaction/getWalletTransactions,272,0,0
1742162812631,256,18 Get Wallet Balance Request,200,OK,User Thread Group 1-310,text,true,,309,417,484,484,http://localhost:8080/transaction/getWalletBalance,256,0,0
1742162812627,260,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-213,text,true,,471,421,484,484,http://localhost:8080/transaction/getWalletTransactions,260,0,0
1742162812622,265,17 Add Money Request,200,OK,User Thread Group 1-400,text,true,,294,451,484,484,http://localhost:8080/transaction/addMoneyToWallet,265,0,0
1742162812592,295,18 Get Wallet Balance Request,200,OK,User Thread Group 1-305,text,true,,309,410,484,484,http://localhost:8080/transaction/getWalletBalance,295,0,0
1742162812592,295,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-136,text,true,,386,411,484,484,http://localhost:8080/transaction/getStockPortfolio,295,0,0
1742162812606,281,16 Get Stock Prices Request,200,OK,User Thread Group 1-449,text,true,,479,403,483,483,http://localhost:8080/transaction/getStockPrices,281,0,0
1742162812589,298,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-203,text,false,,471,410,483,483,http://localhost:8080/transaction/getWalletTransactions,298,0,0
1742162812598,290,17 Add Money Request,200,OK,User Thread Group 1-385,text,true,,294,446,483,483,http://localhost:8080/transaction/addMoneyToWallet,290,0,0
1742162812606,282,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-141,text,true,,386,402,483,483,http://localhost:8080/transaction/getStockPortfolio,282,0,0
1742162812591,298,17 Add Money Request,200,OK,User Thread Group 1-378,text,true,,294,454,483,483,http://localhost:8080/transaction/addMoneyToWallet,298,0,0
1742162812875,35,15 Login Request,200,OK,User Thread Group 1-527,text,true,,527,261,484,484,http://localhost:8080/authentication/login,35,0,0
1742162812811,101,15 Login Request,200,OK,User Thread Group 1-524,text,true,,522,244,484,484,http://localhost:8080/authentication/login,101,0,0
1742162812772,140,15 Login Request,200,OK,User Thread Group 1-520,text,true,,531,257,484,484,http://localhost:8080/authentication/login,140,0,0
1742162812779,135,15 Login Request,200,OK,User Thread Group 1-523,text,true,,519,241,484,484,http://localhost:8080/authentication/login,135,0,0
1742162812816,102,15 Login Request,200,OK,User Thread Group 1-525,text,true,,519,250,484,484,http://localhost:8080/authentication/login,102,0,0
1742162812827,101,15 Login Request,200,OK,User Thread Group 1-526,text,true,,533,265,485,485,http://localhost:8080/authentication/login,101,0,0
